,State_Name,District_Name,Season,Crop,Area,Production
32556,31,407,1,10,11584.0,29414.0
32557,31,407,2,10,107.0,337.0
32558,31,407,1,6,4991.0,7924.0
32559,31,407,1,10,12778.0,32173.0
32560,31,407,3,10,45.0,152.0
32561,31,407,1,6,4950.0,7389.0
32562,31,407,1,10,13320.0,29248.0
32563,31,407,3,10,164.0,516.0
32564,31,407,1,6,4487.0,7249.0
32565,31,407,1,10,13190.0,38931.0
32566,31,407,2,10,141.0,402.0
32567,31,407,1,6,5404.0,9116.0
32568,31,407,1,10,12543.0,29300.0
32569,31,407,2,10,124.0,410.0
32570,31,407,1,6,4703.0,8623.0
32571,31,407,1,10,12914.0,36461.0
32572,31,407,3,10,140.0,463.0
32573,31,407,1,6,4448.0,9554.0
32574,31,407,1,10,11777.0,34682.0
32575,31,407,3,10,176.0,565.0
32576,31,407,1,6,3889.0,8276.0
32577,31,407,1,10,12158.0,31691.0
32578,31,407,3,10,177.0,589.0
32579,31,407,1,6,3770.0,7655.0
32580,31,407,1,10,11597.0,32544.0
32581,31,407,2,5,372.0,230.0
32582,31,407,3,10,196.0,617.0
32583,31,407,4,10,11793.0,33161.0
32584,31,450,1,6,1920.0,2221.0
32585,31,450,1,10,21654.0,23225.0
32586,31,450,1,6,2108.0,1809.0
32587,31,450,1,10,22633.0,25051.0
32588,31,450,1,6,2412.0,1930.0
32589,31,450,1,10,24263.0,17844.0
32590,31,450,1,6,2305.0,3105.0
32591,31,450,1,10,23354.0,26596.0
32592,31,450,1,6,2305.0,2651.0
32593,31,450,1,10,21854.0,25259.0
32594,31,450,1,6,2305.0,1816.0
32595,31,450,1,10,22335.0,22878.0
32596,31,450,1,6,2286.0,1829.0
32597,31,450,1,10,23476.0,24496.0
32598,31,450,1,6,2065.0,1757.0
32599,31,450,1,10,21179.0,20499.0
32600,31,450,1,6,2069.0,1761.0
32601,31,450,1,10,19373.0,20652.0
32602,31,450,1,6,2093.0,1781.0
32603,31,450,1,10,18829.0,20304.0
32604,31,450,1,6,1952.0,1708.0
32605,31,450,1,10,17180.0,18646.0
32606,31,450,1,6,2435.0,2195.0
32607,31,450,1,10,15980.0,18438.0
32608,31,450,1,6,2124.0,2166.0
32609,31,450,1,10,15526.0,18211.0
32610,31,450,1,6,2095.0,2136.0
32611,31,450,1,10,13923.0,17909.0
32612,31,450,1,6,2348.0,4118.0
32613,31,450,1,10,14566.0,17359.0
32614,31,450,2,5,1028.0,518.0
32615,31,450,4,10,14566.0,17359.0
32616,31,455,1,6,3586.0,4665.0
32617,31,455,1,10,23052.0,26656.0
32618,31,455,1,6,4948.0,6195.0
32619,31,455,1,10,23070.0,28672.0
32620,31,455,1,6,3290.0,3237.0
32621,31,455,1,10,23911.0,29266.0
32622,31,455,1,6,3616.0,4480.0
32623,31,455,1,10,19629.0,25879.0
32624,31,455,1,6,2960.0,3546.0
32625,31,455,1,10,25060.0,32672.0
32626,31,455,1,6,3585.0,3657.0
32627,31,455,1,10,22696.0,28472.0
32628,31,455,1,6,3282.0,3446.0
32629,31,455,1,10,21000.0,27134.0
32630,31,455,1,6,2975.0,3168.0
32631,31,455,1,10,21247.0,28915.0
32632,31,455,3,6,54.0,87.0
32633,31,455,1,6,2625.0,2756.0
32634,31,455,1,10,20875.0,29805.0
32635,31,455,1,6,2635.0,2767.0
32636,31,455,1,10,21239.0,27527.0
32637,31,455,1,6,3038.0,3494.0
32638,31,455,1,10,22525.0,28454.0
32639,31,455,1,6,3141.0,3628.0
32640,31,455,1,10,21606.0,27841.0
32641,31,455,1,6,3600.0,4626.0
32642,31,455,1,10,20204.0,26027.0
32643,31,455,1,6,2557.0,5370.0
32644,31,455,1,10,20597.0,28280.0
32645,31,455,1,6,3079.0,6370.0
32646,31,455,1,10,20131.0,25550.0
32647,31,455,2,5,4017.0,3105.0
32648,31,455,4,10,20131.0,25550.0
32649,31,494,1,6,162.0,175.0
32650,31,494,1,10,10050.0,12865.0
32651,31,494,1,6,156.0,149.0
32652,31,494,1,10,9307.0,11419.0
32653,31,494,1,6,157.0,128.0
32654,31,494,1,10,8675.0,11012.0
32655,31,494,1,6,155.0,198.0
32656,31,494,1,10,9274.0,12151.0
32657,31,494,1,6,186.0,231.0
32658,31,494,1,10,8799.0,11669.0
32659,31,494,1,6,194.0,159.0
32660,31,494,1,10,8016.0,10720.0
32661,31,494,1,6,156.0,128.0
32662,31,494,1,10,8876.0,13713.0
32663,31,494,1,6,171.0,207.0
32664,31,494,1,10,9614.0,15150.0
32665,31,494,1,6,204.0,245.0
32666,31,494,1,10,9719.0,16340.0
32667,31,494,1,6,200.0,240.0
32668,31,494,1,10,7940.0,11077.0
32669,31,494,1,6,191.0,228.0
32670,31,494,1,10,9726.0,14897.0
32671,31,494,1,6,175.0,191.0
32672,31,494,1,10,9017.0,12658.0
32673,31,494,1,6,190.0,177.0
32674,31,494,1,10,9268.0,12439.0
32675,31,494,1,6,156.0,145.0
32676,31,494,1,10,8495.0,11408.0
32677,31,494,1,6,205.0,363.0
32678,31,494,1,10,8944.0,11675.0
32679,31,494,2,5,21.0,14.0
32680,31,494,4,10,8944.0,11675.0
32681,31,576,1,6,1926.0,2017.0
32682,31,576,1,10,14289.0,24913.0
32683,31,576,1,6,1884.0,2069.0
32684,31,576,1,10,12750.0,20753.0
32685,31,576,1,6,1641.0,1042.0
32686,31,576,1,10,12642.0,15232.0
32687,31,576,1,6,1711.0,2945.0
32688,31,576,1,10,13038.0,19395.0
32689,31,576,1,6,2060.0,2163.0
32690,31,576,1,10,13909.0,19229.0
32691,31,576,1,6,1972.0,1885.0
32692,31,576,1,10,12164.0,17668.0
32693,31,576,1,6,1882.0,1799.0
32694,31,576,1,10,12573.0,19964.0
32695,31,576,1,6,1728.0,1621.0
32696,31,576,1,10,12991.0,20457.0
32697,31,576,1,6,1818.0,1863.0
32698,31,576,1,10,13844.0,22795.0
32699,31,576,1,6,1851.0,1897.0
32700,31,576,1,10,11129.0,13318.0
32701,31,576,1,6,1936.0,2120.0
32702,31,576,1,10,11396.0,16656.0
32703,31,576,1,6,1782.0,1964.0
32704,31,576,1,10,12377.0,18413.0
32705,31,576,1,6,2107.0,2436.0
32706,31,576,1,10,11108.0,16012.0
32707,31,576,1,6,1788.0,2068.0
32708,31,576,1,10,11352.0,17596.0
32709,31,576,1,6,2049.0,5172.0
32710,31,576,1,10,11291.0,18985.0
32711,31,576,2,5,980.0,788.0
32712,31,576,4,10,11291.0,18985.0
32713,31,599,1,6,604.0,1110.0
32714,31,599,1,10,94531.0,290122.0
32715,31,599,2,6,18.0,28.0
32716,31,599,2,10,3020.0,9447.0
32717,31,599,1,6,316.0,479.0
32718,31,599,1,10,94713.0,289134.0
32719,31,599,2,10,3702.0,11709.0
32720,31,599,1,6,265.0,477.0
32721,31,599,1,10,94281.0,288037.0
32722,31,599,2,6,11.0,21.0
32723,31,599,2,10,4010.0,11429.0
32724,31,599,1,6,310.0,563.0
32725,31,599,1,10,96566.0,254699.0
32726,31,599,3,6,51.0,83.0
32727,31,599,3,10,5536.0,20682.0
32728,31,599,1,6,252.0,685.0
32729,31,599,1,10,100560.0,270220.0
32730,31,599,3,6,19.0,38.0
32731,31,599,3,10,7395.0,22022.0
32732,31,599,1,6,203.0,443.0
32733,31,599,1,10,101780.0,269787.0
32734,31,599,3,6,36.0,79.0
32735,31,599,3,10,8844.0,42265.0
32736,31,599,1,6,108.0,200.0
32737,31,599,1,10,100822.0,283757.0
32738,31,599,2,6,38.0,61.0
32739,31,599,2,10,9816.0,30871.0
32740,31,599,1,6,166.0,252.0
32741,31,599,1,10,94447.0,268565.0
32742,31,599,3,10,12317.0,41705.0
32743,31,599,1,6,77.0,117.0
32744,31,599,1,10,102098.0,265223.0
32745,31,599,3,6,56.0,98.0
32746,31,599,3,10,12489.0,39278.0
32747,31,599,1,6,69.0,105.0
32748,31,599,1,10,105297.0,303122.0
32749,31,599,2,6,33.0,56.0
32750,31,599,2,10,13634.0,38898.0
32751,31,599,1,6,64.0,141.0
32752,31,599,1,10,104602.0,257494.0
32753,31,599,2,6,38.0,84.0
32754,31,599,2,10,15127.0,50055.0
32755,31,599,1,6,18.0,41.0
32756,31,599,1,10,101637.0,295392.0
32757,31,599,3,6,29.0,64.0
32758,31,599,3,10,13540.0,44804.0
32759,31,599,1,6,26.0,64.0
32760,31,599,1,10,103064.0,318027.0
32761,31,599,3,6,36.0,88.0
32762,31,599,3,10,14024.0,44987.0
32763,31,599,1,6,22.0,54.0
32764,31,599,1,10,102169.0,321436.0
32765,31,599,3,6,34.0,84.0
32766,31,599,3,10,12238.0,40704.0
32767,31,599,1,6,24.0,53.0
32768,31,599,1,10,101482.0,330419.0
32769,31,599,2,5,287.0,152.0
32770,31,599,3,6,23.0,55.0
32771,31,599,3,10,12150.0,38236.0
32772,31,599,4,10,113632.0,368655.0
32773,31,611,1,6,627.0,814.0
32774,31,611,1,10,10126.0,14949.0
32775,31,611,1,6,471.0,543.0
32776,31,611,1,10,10316.0,14861.0
32777,31,611,1,6,497.0,426.0
32778,31,611,1,10,9051.0,9608.0
32779,31,611,1,6,536.0,714.0
32780,31,611,1,10,10114.0,16864.0
32781,31,611,1,6,353.0,439.0
32782,31,611,1,10,10488.0,14210.0
32783,31,611,1,6,681.0,718.0
32784,31,611,1,10,10211.0,16600.0
32785,31,611,1,6,455.0,478.0
32786,31,611,1,10,11413.0,17968.0
32787,31,611,1,6,557.0,697.0
32788,31,611,1,10,10868.0,18781.0
32789,31,611,1,6,339.0,424.0
32790,31,611,1,10,10785.0,18180.0
32791,31,611,1,6,429.0,537.0
32792,31,611,1,10,10352.0,14134.0
32793,31,611,1,6,483.0,595.0
32794,31,611,1,10,10397.0,17132.0
32795,31,611,1,6,462.0,577.0
32796,31,611,1,10,10619.0,17165.0
32797,31,611,1,6,588.0,609.0
32798,31,611,1,10,9919.0,18604.0
32799,31,611,1,6,1040.0,1078.0
32800,31,611,1,10,9010.0,15981.0
32801,31,611,1,6,410.0,1064.0
32802,31,611,1,10,9919.0,16499.0
32803,31,611,2,5,280.0,236.0
32804,31,611,4,10,9919.0,16499.0
32805,32,0,0,10,15017.0,33840.0
32806,32,0,1,4,52568.0,677510.0
32807,32,0,3,10,98044.0,269690.0
32808,32,0,4,6,5.0,10.0
32809,32,0,5,10,193202.0,381990.0
32810,32,0,0,10,21417.0,45870.0
32811,32,0,1,4,58511.0,815790.0
32812,32,0,3,10,114251.0,425881.0
32813,32,0,5,10,199701.0,391190.0
32814,32,0,0,10,25760.0,60990.0
32815,32,0,1,4,57060.0,790480.0
32816,32,0,3,10,112461.0,345460.0
32817,32,0,5,10,192944.0,423850.0
32818,32,0,0,10,28438.0,47660.0
32819,32,0,1,4,55824.0,776920.0
32820,32,0,3,10,109077.0,341715.0
32821,32,0,5,10,136439.0,251580.0
32822,32,0,0,10,32824.0,75912.0
32823,32,0,1,4,61405.0,886561.0
32824,32,0,3,10,100153.0,316329.0
32825,32,0,5,10,198499.0,463190.0
32826,32,0,0,10,17781.0,39008.0
32827,32,0,1,4,60581.0,973220.0
32828,32,0,3,10,88692.0,276560.0
32829,32,0,5,10,180898.0,436010.0
32830,32,0,0,10,13747.0,33482.0
32831,32,0,1,4,54776.0,965155.0
32832,32,0,3,10,83792.0,265326.0
32833,32,0,5,10,169933.0,402803.0
32834,32,0,0,10,18746.0,42098.0
32835,32,0,1,4,50888.0,888510.0
32836,32,0,3,10,89345.0,276187.0
32837,32,0,5,10,157096.0,368303.0
32838,32,0,0,10,18148.0,43726.0
32839,32,0,1,4,48189.0,821829.0
32840,32,0,1,6,3.0,6.0
32841,32,0,3,10,96675.0,283954.0
32842,32,0,5,10,162284.0,389682.0
32843,32,0,0,10,17719.0,46279.0
32844,32,0,1,4,60388.0,1118763.0
32845,32,0,3,10,89707.0,271884.0
32846,32,0,5,10,170626.0,407810.0
32847,32,0,0,10,20861.0,44993.0
32848,32,0,1,4,55339.0,981028.0
32849,32,0,3,6,58.0,195.0
32850,32,0,3,10,95528.0,294718.0
32851,32,0,5,10,157175.0,404941.0
32852,32,0,0,10,22083.0,59411.0
32853,32,0,1,4,54250.0,920163.0
32854,32,0,2,6,32.0,91.0
32855,32,0,3,6,61.0,233.0
32856,32,0,3,10,95232.0,271409.0
32857,32,0,5,10,157226.0,406213.0
32858,32,0,0,10,18839.0,50488.0
32859,32,0,1,4,53654.0,1094852.0
32860,32,0,2,6,53.0,219.0
32861,32,0,3,6,179.0,601.0
32862,32,0,3,10,88725.0,276708.0
32863,32,0,5,10,127578.0,331194.0
32864,32,0,0,6,9.0,23.0
32865,32,0,0,10,18514.0,42008.0
32866,32,0,1,4,50154.0,955031.0
32867,32,0,2,6,53.0,159.0
32868,32,0,3,6,101.0,247.0
32869,32,0,3,10,77633.0,261587.0
32870,32,0,5,10,127578.0,302957.0
32871,32,0,0,10,15789.0,42918.0
32872,32,0,1,4,56734.0,1019477.0
32873,32,0,2,6,45.0,137.0
32874,32,0,3,6,124.0,330.0
32875,32,0,3,10,71962.0,225593.0
32876,32,0,5,10,133756.0,329019.0
32877,32,0,0,10,13891.0,36080.0
32878,32,0,1,4,47442.0,754344.0
32879,32,0,2,6,56.0,162.0
32880,32,0,3,6,144.0,365.0
32881,32,0,3,10,70500.0,249051.0
32882,32,0,5,10,133093.0,364032.0
32883,32,0,0,10,16286.0,46047.0
32884,32,0,1,4,48855.0,910676.0
32885,32,0,2,6,45.0,149.0
32886,32,0,3,6,129.0,333.0
32887,32,0,3,10,70880.0,231275.0
32888,32,0,5,10,131943.0,391081.0
32889,32,0,0,6,54.0,342.0
32890,32,0,0,10,15876.0,42913.0
32891,32,0,1,4,50694.0,882884.0
32892,32,0,2,6,49.0,149.0
32893,32,0,3,6,132.0,343.0
32894,32,0,3,10,70898.0,239229.0
32895,32,0,5,10,139767.0,401623.0
32896,32,1,0,10,2409.0,5270.0
32897,32,1,1,4,944.0,10250.0
32898,32,1,3,10,54664.0,135730.0
32899,32,1,5,10,373220.0,494160.0
32900,32,1,0,10,4337.0,7600.0
32901,32,1,1,4,1984.0,26420.0
32902,32,1,1,6,2.0,10.0
32903,32,1,3,10,80890.0,241720.0
32904,32,1,5,10,363033.0,500380.0
32905,32,1,0,10,5314.0,10920.0
32906,32,1,1,4,538.0,7650.0
32907,32,1,3,10,76997.0,216290.0
32908,32,1,5,10,373726.0,705620.0
32909,32,1,0,10,6927.0,12540.0
32910,32,1,1,4,1751.0,18120.0
32911,32,1,3,10,83471.0,226170.0
32912,32,1,5,10,335463.0,628220.0
32913,32,1,0,10,11309.0,31783.0
32914,32,1,1,4,1160.0,16565.0
32915,32,1,3,10,82240.0,235784.0
32916,32,1,5,10,336114.0,736064.0
32917,32,1,0,10,14120.0,33419.0
32918,32,1,1,4,1353.0,16692.0
32919,32,1,3,10,76088.0,212342.0
32920,32,1,5,10,343596.0,694975.0
32921,32,1,0,10,16217.0,34196.0
32922,32,1,1,4,3188.0,50665.0
32923,32,1,1,6,400.0,1160.0
32924,32,1,3,10,77367.0,219865.0
32925,32,1,5,10,353858.0,715537.0
32926,32,1,0,10,3151.0,7148.0
32927,32,1,1,4,821.0,12227.0
32928,32,1,1,6,252.0,655.0
32929,32,1,3,10,55881.0,184157.0
32930,32,1,5,10,338291.0,720977.0
32931,32,1,0,10,2163.0,6267.0
32932,32,1,1,4,1424.0,19645.0
32933,32,1,1,6,245.0,511.0
32934,32,1,3,10,54729.0,157009.0
32935,32,1,5,10,339079.0,682030.0
32936,32,1,0,10,8002.0,18174.0
32937,32,1,1,4,628.0,7781.0
32938,32,1,1,6,250.0,521.0
32939,32,1,3,10,76956.0,229965.0
32940,32,1,5,10,330060.0,662961.0
32941,32,1,0,10,780.0,1793.0
32942,32,1,1,4,667.0,7636.0
32943,32,1,3,6,305.0,634.0
32944,32,1,3,10,67424.0,225880.0
32945,32,1,5,10,324295.0,569092.0
32946,32,1,0,10,4374.0,9064.0
32947,32,1,1,4,1286.0,15959.0
32948,32,1,3,6,290.0,606.0
32949,32,1,3,10,70032.0,189306.0
32950,32,1,5,10,341567.0,721518.0
32951,32,1,0,10,3375.0,7686.0
32952,32,1,1,4,2521.0,30857.0
32953,32,1,3,6,314.0,426.0
32954,32,1,3,10,66402.0,176732.0
32955,32,1,5,10,314183.0,620950.0
32956,32,1,0,6,53.0,134.0
32957,32,1,0,10,5755.0,11330.0
32958,32,1,1,4,2044.0,23608.0
32959,32,1,3,6,321.0,659.0
32960,32,1,3,10,68304.0,216360.0
32961,32,1,5,10,297915.0,628668.0
32962,32,1,0,10,7396.0,17323.0
32963,32,1,1,4,3310.0,42401.0
32964,32,1,3,6,195.0,278.0
32965,32,1,3,10,67579.0,215172.0
32966,32,1,5,10,313946.0,670597.0
32967,32,1,0,10,3887.0,8958.0
32968,32,1,1,4,2554.0,49392.0
32969,32,1,3,6,197.0,515.0
32970,32,1,3,10,60283.0,181321.0
32971,32,1,5,10,314185.0,714056.0
32972,32,1,0,10,4033.0,10921.0
32973,32,1,1,4,1494.0,31600.0
32974,32,1,3,6,237.0,483.0
32975,32,1,3,10,72967.0,231508.0
32976,32,1,5,10,316815.0,747982.0
32977,32,1,0,10,5050.0,12760.0
32978,32,1,1,4,527.0,10997.0
32979,32,1,3,6,251.0,552.0
32980,32,1,3,10,63392.0,211431.0
32981,32,1,5,10,325501.0,794541.0
32982,32,55,0,10,38211.0,88120.0
32983,32,55,1,4,583.0,11560.0
32984,32,55,3,10,44617.0,135640.0
32985,32,55,4,6,500.0,380.0
32986,32,55,5,10,354447.0,973590.0
32987,32,55,0,10,34676.0,84680.0
32988,32,55,1,4,429.0,7610.0
32989,32,55,1,6,281.0,320.0
32990,32,55,3,10,56806.0,151825.0
32991,32,55,5,10,294528.0,692470.0
32992,32,55,0,10,33206.0,76320.0
32993,32,55,1,4,273.0,5170.0
32994,32,55,1,6,341.0,530.0
32995,32,55,3,10,46486.0,126610.0
32996,32,55,5,10,332424.0,794130.0
32997,32,55,0,10,22835.0,50450.0
32998,32,55,1,4,368.0,6920.0
32999,32,55,1,6,405.0,740.0
33000,32,55,3,10,39297.0,130899.0
33001,32,55,5,10,333437.0,812060.0
33002,32,55,0,10,27144.0,69067.0
33003,32,55,1,4,114.0,2374.0
33004,32,55,1,6,546.0,971.0
33005,32,55,3,10,57043.0,140037.0
33006,32,55,5,10,352283.0,1013371.0
33007,32,55,0,10,21786.0,59915.0
33008,32,55,1,4,32.0,590.0
33009,32,55,1,6,136.0,157.0
33010,32,55,3,10,37953.0,113138.0
33011,32,55,5,10,260685.0,756459.0
33012,32,55,0,10,20292.0,54153.0
33013,32,55,1,4,10.0,180.0
33014,32,55,1,6,506.0,664.0
33015,32,55,3,10,35247.0,105837.0
33016,32,55,5,10,264939.0,706993.0
33017,32,55,0,10,19366.0,53030.0
33018,32,55,1,4,295.0,5251.0
33019,32,55,1,6,611.0,1087.0
33020,32,55,3,10,39644.0,102938.0
33021,32,55,5,10,287815.0,802518.0
33022,32,55,0,10,15721.0,39188.0
33023,32,55,1,4,3.0,54.0
33024,32,55,1,6,783.0,1512.0
33025,32,55,3,10,55091.0,127113.0
33026,32,55,5,10,316127.0,847144.0
33027,32,55,0,10,20337.0,53240.0
33028,32,55,1,4,35.0,622.0
33029,32,55,1,6,775.0,2100.0
33030,32,55,3,10,50430.0,139200.0
33031,32,55,5,10,336129.0,945567.0
33032,32,55,0,10,20445.0,55077.0
33033,32,55,1,4,45.0,752.0
33034,32,55,1,6,100.0,100.0
33035,32,55,2,6,20.0,55.0
33036,32,55,3,6,173.0,553.0
33037,32,55,3,10,67600.0,192173.0
33038,32,55,5,10,328783.0,926283.0
33039,32,55,0,6,302.0,367.0
33040,32,55,0,10,20880.0,55169.0
33041,32,55,1,4,2.0,33.0
33042,32,55,2,6,5.0,13.0
33043,32,55,3,6,89.0,180.0
33044,32,55,3,10,46705.0,128304.0
33045,32,55,5,10,303565.0,842313.0
33046,32,55,0,6,5.0,7.0
33047,32,55,0,10,13467.0,40636.0
33048,32,55,2,6,26.0,83.0
33049,32,55,3,6,141.0,298.0
33050,32,55,3,10,45623.0,119400.0
33051,32,55,5,10,318205.0,844882.0
33052,32,55,0,6,151.0,316.0
33053,32,55,0,10,12991.0,29828.0
33054,32,55,1,4,6.0,117.0
33055,32,55,2,6,45.0,46.0
33056,32,55,3,6,134.0,344.0
33057,32,55,3,10,37048.0,110442.0
33058,32,55,5,10,147983.0,367221.0
33059,32,55,0,6,25.0,30.0
33060,32,55,0,10,16517.0,45377.0
33061,32,55,1,4,24.0,450.0
33062,32,55,2,6,85.0,191.0
33063,32,55,3,6,121.0,274.0
33064,32,55,3,10,42505.0,104441.0
33065,32,55,5,10,317968.0,969693.0
33066,32,55,0,10,19012.0,55954.0
33067,32,55,2,6,107.0,343.0
33068,32,55,3,6,204.0,664.0
33069,32,55,3,10,34831.0,113038.0
33070,32,55,5,10,322444.0,864752.0
33071,32,55,0,6,117.0,215.0
33072,32,55,0,10,19717.0,50308.0
33073,32,55,1,4,4.0,78.0
33074,32,55,2,6,43.0,143.0
33075,32,55,3,6,61.0,171.0
33076,32,55,3,10,40009.0,120562.0
33077,32,55,5,10,317884.0,874486.0
33078,32,55,0,6,60.0,121.0
33079,32,55,0,10,21698.0,68762.0
33080,32,55,1,4,290.0,6018.0
33081,32,55,2,6,78.0,225.0
33082,32,55,3,6,148.0,474.0
33083,32,55,3,10,40185.0,120678.0
33084,32,55,5,10,294204.0,794716.0
33085,32,60,0,10,34675.0,91590.0
33086,32,60,1,4,16535.0,290290.0
33087,32,60,3,10,201048.0,691690.0
33088,32,60,4,6,683.0,520.0
33089,32,60,5,10,417834.0,1146060.0
33090,32,60,0,10,34681.0,101480.0
33091,32,60,1,4,15854.0,233780.0
33092,32,60,1,6,685.0,790.0
33093,32,60,3,10,249525.0,882289.0
33094,32,60,5,10,416509.0,1161520.0
33095,32,60,0,10,35163.0,84840.0
33096,32,60,1,4,15022.0,242450.0
33097,32,60,1,6,439.0,680.0
33098,32,60,3,10,228995.0,773640.0
33099,32,60,5,10,414208.0,1000580.0
33100,32,60,0,10,18791.0,34070.0
33101,32,60,1,4,10506.0,190410.0
33102,32,60,1,6,50.0,90.0
33103,32,60,3,10,219769.0,839305.0
33104,32,60,5,10,344094.0,698020.0
33105,32,60,0,10,21097.0,55797.0
33106,32,60,1,4,18746.0,400934.0
33107,32,60,1,6,6.0,11.0
33108,32,60,3,10,218525.0,719603.0
33109,32,60,5,10,420467.0,1155222.0
33110,32,60,0,10,26341.0,76201.0
33111,32,60,1,4,17756.0,326338.0
33112,32,60,1,6,37.0,62.0
33113,32,60,3,10,216157.0,650283.0
33114,32,60,5,10,404986.0,1204889.0
33115,32,60,0,10,18420.0,51773.0
33116,32,60,1,4,11750.0,215084.0
33117,32,60,1,6,202.0,374.0
33118,32,60,3,10,215469.0,699200.0
33119,32,60,5,10,421645.0,1257087.0
33120,32,60,0,10,17119.0,52128.0
33121,32,60,1,4,12459.0,222721.0
33122,32,60,1,6,147.0,254.0
33123,32,60,3,10,200398.0,609379.0
33124,32,60,5,10,416657.0,1231421.0
33125,32,60,0,10,14641.0,44609.0
33126,32,60,1,4,15368.0,282366.0
33127,32,60,1,6,282.0,523.0
33128,32,60,3,10,207192.0,558393.0
33129,32,60,5,10,417180.0,1365492.0
33130,32,60,0,10,13530.0,43731.0
33131,32,60,1,4,13800.0,229588.0
33132,32,60,1,6,308.0,787.0
33133,32,60,3,10,209769.0,721948.0
33134,32,60,5,10,419514.0,1201310.0
33135,32,60,0,10,17567.0,51880.0
33136,32,60,1,4,11074.0,157180.0
33137,32,60,2,6,178.0,540.0
33138,32,60,3,6,158.0,362.0
33139,32,60,3,10,203741.0,679998.0
33140,32,60,5,10,414468.0,1126762.0
33141,32,60,0,10,15358.0,44529.0
33142,32,60,1,4,10832.0,167653.0
33143,32,60,2,6,205.0,441.0
33144,32,60,3,6,275.0,669.0
33145,32,60,3,10,233697.0,661427.0
33146,32,60,5,10,417486.0,1170211.0
33147,32,60,0,10,12066.0,35141.0
33148,32,60,1,4,12732.0,219191.0
33149,32,60,2,6,206.0,453.0
33150,32,60,3,6,190.0,399.0
33151,32,60,3,10,230750.0,744206.0
33152,32,60,5,10,429698.0,1271906.0
33153,32,60,0,10,9285.0,26478.0
33154,32,60,1,4,12620.0,265651.0
33155,32,60,2,6,194.0,427.0
33156,32,60,3,6,181.0,353.0
33157,32,60,3,10,189443.0,585863.0
33158,32,60,5,10,364128.0,1053602.0
33159,32,60,0,10,10169.0,30638.0
33160,32,60,1,4,12771.0,233965.0
33161,32,60,2,6,263.0,592.0
33162,32,60,3,6,241.0,462.0
33163,32,60,3,10,169333.0,476332.0
33164,32,60,5,10,413299.0,1242347.0
33165,32,60,0,10,9293.0,28765.0
33166,32,60,1,4,8980.0,139146.0
33167,32,60,2,6,301.0,685.0
33168,32,60,3,6,255.0,481.0
33169,32,60,3,10,163328.0,592495.0
33170,32,60,5,10,420798.0,1301195.0
33171,32,60,0,10,9356.0,25163.0
33172,32,60,1,4,11536.0,244576.0
33173,32,60,2,6,293.0,665.0
33174,32,60,3,6,270.0,512.0
33175,32,60,3,10,176219.0,668407.0
33176,32,60,5,10,418616.0,1323049.0
33177,32,60,0,10,13198.0,44362.0
33178,32,60,1,4,10776.0,222022.0
33179,32,60,2,6,286.0,647.0
33180,32,60,3,6,276.0,555.0
33181,32,60,3,10,150267.0,490532.0
33182,32,60,5,10,419814.0,1361138.0
33183,32,92,0,10,8342.0,20290.0
33184,32,92,1,4,342.0,6780.0
33185,32,92,3,10,50150.0,158930.0
33186,32,92,4,6,44.0,30.0
33187,32,92,5,10,309991.0,840840.0
33188,32,92,0,10,8863.0,25360.0
33189,32,92,1,4,173.0,3070.0
33190,32,92,1,6,189.0,220.0
33191,32,92,3,10,77540.0,272109.0
33192,32,92,5,10,312904.0,890320.0
33193,32,92,0,10,9372.0,20880.0
33194,32,92,1,4,234.0,4440.0
33195,32,92,1,6,40.0,60.0
33196,32,92,3,10,77587.0,238310.0
33197,32,92,5,10,307150.0,783310.0
33198,32,92,0,10,5009.0,10440.0
33199,32,92,1,4,106.0,1990.0
33200,32,92,1,6,499.0,920.0
33201,32,92,3,10,51428.0,176926.0
33202,32,92,5,10,261748.0,609130.0
33203,32,92,0,10,6476.0,15614.0
33204,32,92,1,4,370.0,7706.0
33205,32,92,1,6,292.0,519.0
33206,32,92,3,10,79669.0,229871.0
33207,32,92,5,10,307985.0,911950.0
33208,32,92,0,10,6305.0,16769.0
33209,32,92,1,4,535.0,9855.0
33210,32,92,1,6,210.0,351.0
33211,32,92,3,10,79468.0,227690.0
33212,32,92,5,10,315681.0,902095.0
33213,32,92,0,10,5091.0,12214.0
33214,32,92,1,4,91.0,1641.0
33215,32,92,1,6,170.0,281.0
33216,32,92,3,10,70571.0,220062.0
33217,32,92,5,10,300623.0,878083.0
33218,32,92,0,10,5149.0,13174.0
33219,32,92,1,4,391.0,6960.0
33220,32,92,1,6,121.0,211.0
33221,32,92,3,10,74007.0,219514.0
33222,32,92,5,10,308737.0,855316.0
33223,32,92,0,10,5233.0,12986.0
33224,32,92,1,4,179.0,3251.0
33225,32,92,1,6,162.0,236.0
33226,32,92,3,10,48836.0,154942.0
33227,32,92,5,10,314476.0,948410.0
33228,32,92,0,10,6086.0,15768.0
33229,32,92,1,4,353.0,6269.0
33230,32,92,1,6,268.0,434.0
33231,32,92,3,10,64521.0,223353.0
33232,32,92,5,10,312799.0,960320.0
33233,32,92,0,10,4788.0,12599.0
33234,32,92,1,4,109.0,1821.0
33235,32,92,1,6,371.0,351.0
33236,32,92,3,6,131.0,214.0
33237,32,92,3,10,74238.0,249379.0
33238,32,92,5,10,314944.0,958708.0
