,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
31762,Uttar Pradesh,MIRZAPUR,2003,Summer     ,Maize,3.0,4.0
31763,Uttar Pradesh,MIRZAPUR,2004,Kharif     ,Maize,2046.0,1199.0
31764,Uttar Pradesh,MIRZAPUR,2004,Kharif     ,Rice,90318.0,99621.0
31765,Uttar Pradesh,MIRZAPUR,2004,Rabi       ,Maize,32.0,148.0
31766,Uttar Pradesh,MIRZAPUR,2004,Whole Year ,Banana,1.0,36.0
31767,Uttar Pradesh,MIRZAPUR,2005,Kharif     ,Maize,2683.0,2865.0
31768,Uttar Pradesh,MIRZAPUR,2005,Kharif     ,Rice,103594.0,151765.0
31769,Uttar Pradesh,MIRZAPUR,2005,Whole Year ,Banana,1.0,38.0
31770,Uttar Pradesh,MIRZAPUR,2006,Kharif     ,Maize,2361.0,1492.0
31771,Uttar Pradesh,MIRZAPUR,2006,Kharif     ,Rice,99740.0,194094.0
31772,Uttar Pradesh,MIRZAPUR,2006,Rabi       ,Maize,37.0,117.0
31773,Uttar Pradesh,MIRZAPUR,2007,Kharif     ,Maize,2137.0,1691.0
31774,Uttar Pradesh,MIRZAPUR,2007,Kharif     ,Rice,78848.0,111806.0
31775,Uttar Pradesh,MIRZAPUR,2007,Rabi       ,Maize,24.0,67.0
31776,Uttar Pradesh,MIRZAPUR,2008,Kharif     ,Maize,1332.0,771.0
31777,Uttar Pradesh,MIRZAPUR,2008,Kharif     ,Rice,108567.0,221368.0
31778,Uttar Pradesh,MIRZAPUR,2008,Rabi       ,Maize,16.0,42.0
31779,Uttar Pradesh,MIRZAPUR,2008,Summer     ,Banana,1.0,38.0
31780,Uttar Pradesh,MIRZAPUR,2009,Kharif     ,Maize,1749.0,1196.0
31781,Uttar Pradesh,MIRZAPUR,2009,Kharif     ,Rice,61987.0,96080.0
31782,Uttar Pradesh,MIRZAPUR,2009,Rabi       ,Maize,34.0,104.0
31783,Uttar Pradesh,MIRZAPUR,2009,Summer     ,Banana,1.0,41.0
31784,Uttar Pradesh,MIRZAPUR,2009,Summer     ,Maize,2.0,3.0
31785,Uttar Pradesh,MIRZAPUR,2010,Kharif     ,Maize,1360.0,702.0
31786,Uttar Pradesh,MIRZAPUR,2010,Kharif     ,Rice,64224.0,132879.0
31787,Uttar Pradesh,MIRZAPUR,2010,Rabi       ,Maize,55.0,165.0
31788,Uttar Pradesh,MIRZAPUR,2011,Kharif     ,Maize,1220.0,755.0
31789,Uttar Pradesh,MIRZAPUR,2011,Kharif     ,Rice,91949.0,199897.0
31790,Uttar Pradesh,MIRZAPUR,2011,Rabi       ,Maize,222.0,529.0
31791,Uttar Pradesh,MIRZAPUR,2012,Kharif     ,Maize,1216.0,1168.0
31792,Uttar Pradesh,MIRZAPUR,2012,Kharif     ,Rice,89158.0,208630.0
31793,Uttar Pradesh,MIRZAPUR,2012,Rabi       ,Maize,17.0,53.0
31794,Uttar Pradesh,MIRZAPUR,2012,Summer     ,Maize,3.0,5.0
31795,Uttar Pradesh,MIRZAPUR,2013,Kharif     ,Maize,1188.0,971.0
31796,Uttar Pradesh,MIRZAPUR,2013,Kharif     ,Rice,81099.0,186771.0
31797,Uttar Pradesh,MIRZAPUR,2013,Rabi       ,Maize,76.0,270.0
31798,Uttar Pradesh,MIRZAPUR,2013,Summer     ,Banana,1.0,44.0
31799,Uttar Pradesh,MIRZAPUR,2014,Kharif     ,Maize,1343.0,1530.0
31800,Uttar Pradesh,MIRZAPUR,2014,Kharif     ,Rice,81132.0,187821.0
31801,Uttar Pradesh,MIRZAPUR,2014,Rabi       ,Maize,11.0,26.0
31802,Uttar Pradesh,MORADABAD,1997,Kharif     ,Maize,2576.0,4521.0
31803,Uttar Pradesh,MORADABAD,1997,Kharif     ,Rice,108473.0,266267.0
31804,Uttar Pradesh,MORADABAD,1997,Summer     ,Maize,253.0,400.0
31805,Uttar Pradesh,MORADABAD,1997,Summer     ,Rice,2.0,5.0
31806,Uttar Pradesh,MORADABAD,1998,Kharif     ,Maize,2164.0,2402.0
31807,Uttar Pradesh,MORADABAD,1998,Kharif     ,Rice,113283.0,242782.0
31808,Uttar Pradesh,MORADABAD,1998,Summer     ,Maize,363.0,368.0
31809,Uttar Pradesh,MORADABAD,1998,Summer     ,Rice,3.0,6.0
31810,Uttar Pradesh,MORADABAD,1999,Kharif     ,Maize,2392.0,3667.0
31811,Uttar Pradesh,MORADABAD,1999,Kharif     ,Rice,128647.0,279097.0
31812,Uttar Pradesh,MORADABAD,1999,Rabi       ,Maize,235.0,340.0
31813,Uttar Pradesh,MORADABAD,1999,Summer     ,Rice,5.0,11.0
31814,Uttar Pradesh,MORADABAD,2000,Kharif     ,Maize,2050.0,2688.0
31815,Uttar Pradesh,MORADABAD,2000,Kharif     ,Rice,134465.0,308851.0
31816,Uttar Pradesh,MORADABAD,2000,Rabi       ,Maize,391.0,634.0
31817,Uttar Pradesh,MORADABAD,2000,Summer     ,Rice,1.0,2.0
31818,Uttar Pradesh,MORADABAD,2001,Kharif     ,Maize,2363.0,3556.0
31819,Uttar Pradesh,MORADABAD,2001,Kharif     ,Rice,136399.0,314024.0
31820,Uttar Pradesh,MORADABAD,2001,Rabi       ,Maize,708.0,1153.0
31821,Uttar Pradesh,MORADABAD,2002,Kharif     ,Maize,1655.0,1630.0
31822,Uttar Pradesh,MORADABAD,2002,Kharif     ,Rice,96795.0,215401.0
31823,Uttar Pradesh,MORADABAD,2002,Rabi       ,Maize,674.0,746.0
31824,Uttar Pradesh,MORADABAD,2002,Summer     ,Rice,3.0,7.0
31825,Uttar Pradesh,MORADABAD,2003,Kharif     ,Maize,1442.0,2234.0
31826,Uttar Pradesh,MORADABAD,2003,Kharif     ,Rice,122354.0,291505.0
31827,Uttar Pradesh,MORADABAD,2003,Summer     ,Maize,1249.0,1707.0
31828,Uttar Pradesh,MORADABAD,2003,Summer     ,Rice,13.0,31.0
31829,Uttar Pradesh,MORADABAD,2004,Kharif     ,Maize,1539.0,1815.0
31830,Uttar Pradesh,MORADABAD,2004,Kharif     ,Rice,138207.0,326147.0
31831,Uttar Pradesh,MORADABAD,2004,Whole Year ,Banana,2.0,73.0
31832,Uttar Pradesh,MORADABAD,2005,Kharif     ,Maize,855.0,909.0
31833,Uttar Pradesh,MORADABAD,2005,Kharif     ,Rice,114978.0,233865.0
31834,Uttar Pradesh,MORADABAD,2005,Whole Year ,Banana,7.0,267.0
31835,Uttar Pradesh,MORADABAD,2006,Kharif     ,Maize,1752.0,1685.0
31836,Uttar Pradesh,MORADABAD,2006,Kharif     ,Rice,138207.0,289405.0
31837,Uttar Pradesh,MORADABAD,2006,Summer     ,Maize,905.0,1200.0
31838,Uttar Pradesh,MORADABAD,2006,Summer     ,Rice,117.0,245.0
31839,Uttar Pradesh,MORADABAD,2006,Whole Year ,Banana,2.0,78.0
31840,Uttar Pradesh,MORADABAD,2007,Kharif     ,Maize,1604.0,2130.0
31841,Uttar Pradesh,MORADABAD,2007,Kharif     ,Rice,139065.0,325690.0
31842,Uttar Pradesh,MORADABAD,2007,Summer     ,Maize,1517.0,2180.0
31843,Uttar Pradesh,MORADABAD,2008,Kharif     ,Maize,1079.0,1412.0
31844,Uttar Pradesh,MORADABAD,2008,Kharif     ,Rice,136178.0,302043.0
31845,Uttar Pradesh,MORADABAD,2008,Summer     ,Banana,7.0,267.0
31846,Uttar Pradesh,MORADABAD,2008,Summer     ,Maize,1880.0,2812.0
31847,Uttar Pradesh,MORADABAD,2008,Summer     ,Rice,369.0,818.0
31848,Uttar Pradesh,MORADABAD,2009,Kharif     ,Maize,2148.0,3209.0
31849,Uttar Pradesh,MORADABAD,2009,Kharif     ,Rice,120321.0,279506.0
31850,Uttar Pradesh,MORADABAD,2009,Summer     ,Banana,4.0,164.0
31851,Uttar Pradesh,MORADABAD,2009,Summer     ,Maize,1911.0,2780.0
31852,Uttar Pradesh,MORADABAD,2009,Summer     ,Rice,664.0,1542.0
31853,Uttar Pradesh,MORADABAD,2010,Kharif     ,Maize,1884.0,2176.0
31854,Uttar Pradesh,MORADABAD,2010,Kharif     ,Rice,125006.0,224136.0
31855,Uttar Pradesh,MORADABAD,2010,Summer     ,Maize,1774.0,2601.0
31856,Uttar Pradesh,MORADABAD,2010,Summer     ,Rice,473.0,848.0
31857,Uttar Pradesh,MORADABAD,2011,Kharif     ,Maize,1473.0,2100.0
31858,Uttar Pradesh,MORADABAD,2011,Kharif     ,Rice,128889.0,277111.0
31859,Uttar Pradesh,MORADABAD,2011,Rabi       ,Maize,43.0,103.0
31860,Uttar Pradesh,MORADABAD,2011,Summer     ,Banana,2.0,87.0
31861,Uttar Pradesh,MORADABAD,2011,Summer     ,Maize,1859.0,3073.0
31862,Uttar Pradesh,MORADABAD,2011,Summer     ,Rice,425.0,914.0
31863,Uttar Pradesh,MORADABAD,2012,Kharif     ,Maize,135.0,121.0
31864,Uttar Pradesh,MORADABAD,2012,Kharif     ,Rice,90672.0,215799.0
31865,Uttar Pradesh,MORADABAD,2012,Summer     ,Banana,3.0,134.0
31866,Uttar Pradesh,MORADABAD,2012,Summer     ,Maize,51.0,94.0
31867,Uttar Pradesh,MORADABAD,2012,Summer     ,Rice,476.0,1133.0
31868,Uttar Pradesh,MORADABAD,2013,Kharif     ,Maize,52.0,81.0
31869,Uttar Pradesh,MORADABAD,2013,Kharif     ,Rice,95250.0,207931.0
31870,Uttar Pradesh,MORADABAD,2013,Summer     ,Maize,20.0,37.0
31871,Uttar Pradesh,MORADABAD,2013,Summer     ,Rice,713.0,1556.0
31872,Uttar Pradesh,MORADABAD,2014,Kharif     ,Maize,173.0,327.0
31873,Uttar Pradesh,MORADABAD,2014,Kharif     ,Rice,87934.0,205941.0
31874,Uttar Pradesh,MORADABAD,2014,Rabi       ,Maize,4.0,9.0
31875,Uttar Pradesh,MORADABAD,2014,Summer     ,Maize,49.0,87.0
31876,Uttar Pradesh,MORADABAD,2014,Summer     ,Rice,552.0,1293.0
31877,Uttar Pradesh,MUZAFFARNAGAR,1997,Kharif     ,Maize,1900.0,3336.0
31878,Uttar Pradesh,MUZAFFARNAGAR,1997,Kharif     ,Rice,39413.0,117226.0
31879,Uttar Pradesh,MUZAFFARNAGAR,1997,Summer     ,Maize,161.0,254.0
31880,Uttar Pradesh,MUZAFFARNAGAR,1998,Kharif     ,Maize,1641.0,2511.0
31881,Uttar Pradesh,MUZAFFARNAGAR,1998,Kharif     ,Rice,41593.0,105401.0
31882,Uttar Pradesh,MUZAFFARNAGAR,1998,Summer     ,Maize,120.0,121.0
31883,Uttar Pradesh,MUZAFFARNAGAR,1998,Summer     ,Rice,1.0,3.0
31884,Uttar Pradesh,MUZAFFARNAGAR,1999,Kharif     ,Maize,1102.0,1734.0
31885,Uttar Pradesh,MUZAFFARNAGAR,1999,Kharif     ,Rice,41988.0,105345.0
31886,Uttar Pradesh,MUZAFFARNAGAR,1999,Rabi       ,Maize,98.0,142.0
31887,Uttar Pradesh,MUZAFFARNAGAR,2000,Kharif     ,Maize,823.0,1365.0
31888,Uttar Pradesh,MUZAFFARNAGAR,2000,Kharif     ,Rice,41836.0,93538.0
31889,Uttar Pradesh,MUZAFFARNAGAR,2000,Rabi       ,Maize,81.0,131.0
31890,Uttar Pradesh,MUZAFFARNAGAR,2001,Kharif     ,Maize,953.0,1638.0
31891,Uttar Pradesh,MUZAFFARNAGAR,2001,Kharif     ,Rice,38253.0,101853.0
31892,Uttar Pradesh,MUZAFFARNAGAR,2001,Rabi       ,Maize,97.0,158.0
31893,Uttar Pradesh,MUZAFFARNAGAR,2002,Kharif     ,Maize,1005.0,1124.0
31894,Uttar Pradesh,MUZAFFARNAGAR,2002,Kharif     ,Rice,19082.0,44682.0
31895,Uttar Pradesh,MUZAFFARNAGAR,2002,Rabi       ,Maize,107.0,119.0
31896,Uttar Pradesh,MUZAFFARNAGAR,2003,Kharif     ,Maize,544.0,625.0
31897,Uttar Pradesh,MUZAFFARNAGAR,2003,Kharif     ,Rice,26432.0,66673.0
31898,Uttar Pradesh,MUZAFFARNAGAR,2003,Rabi       ,Maize,1.0,1.0
31899,Uttar Pradesh,MUZAFFARNAGAR,2003,Summer     ,Maize,88.0,120.0
31900,Uttar Pradesh,MUZAFFARNAGAR,2004,Kharif     ,Maize,448.0,659.0
31901,Uttar Pradesh,MUZAFFARNAGAR,2004,Kharif     ,Rice,31015.0,80429.0
31902,Uttar Pradesh,MUZAFFARNAGAR,2004,Rabi       ,Maize,6.0,28.0
31903,Uttar Pradesh,MUZAFFARNAGAR,2004,Whole Year ,Banana,3.0,109.0
31904,Uttar Pradesh,MUZAFFARNAGAR,2005,Kharif     ,Maize,525.0,777.0
31905,Uttar Pradesh,MUZAFFARNAGAR,2005,Kharif     ,Rice,22442.0,50876.0
31906,Uttar Pradesh,MUZAFFARNAGAR,2005,Whole Year ,Banana,3.0,114.0
31907,Uttar Pradesh,MUZAFFARNAGAR,2006,Kharif     ,Maize,328.0,463.0
31908,Uttar Pradesh,MUZAFFARNAGAR,2006,Kharif     ,Rice,25690.0,57854.0
31909,Uttar Pradesh,MUZAFFARNAGAR,2006,Summer     ,Maize,97.0,128.0
31910,Uttar Pradesh,MUZAFFARNAGAR,2006,Whole Year ,Banana,3.0,116.0
31911,Uttar Pradesh,MUZAFFARNAGAR,2007,Kharif     ,Maize,200.0,254.0
31912,Uttar Pradesh,MUZAFFARNAGAR,2007,Kharif     ,Rice,22302.0,55911.0
31913,Uttar Pradesh,MUZAFFARNAGAR,2007,Summer     ,Maize,19.0,27.0
31914,Uttar Pradesh,MUZAFFARNAGAR,2008,Kharif     ,Maize,137.0,193.0
31915,Uttar Pradesh,MUZAFFARNAGAR,2008,Kharif     ,Rice,29373.0,68938.0
31916,Uttar Pradesh,MUZAFFARNAGAR,2008,Summer     ,Banana,3.0,114.0
31917,Uttar Pradesh,MUZAFFARNAGAR,2008,Summer     ,Maize,11.0,16.0
31918,Uttar Pradesh,MUZAFFARNAGAR,2008,Summer     ,Rice,6.0,14.0
31919,Uttar Pradesh,MUZAFFARNAGAR,2009,Kharif     ,Maize,279.0,283.0
31920,Uttar Pradesh,MUZAFFARNAGAR,2009,Kharif     ,Rice,35635.0,92794.0
31921,Uttar Pradesh,MUZAFFARNAGAR,2009,Summer     ,Banana,9.0,370.0
31922,Uttar Pradesh,MUZAFFARNAGAR,2009,Summer     ,Maize,17.0,25.0
31923,Uttar Pradesh,MUZAFFARNAGAR,2009,Summer     ,Rice,9.0,23.0
31924,Uttar Pradesh,MUZAFFARNAGAR,2010,Kharif     ,Maize,117.0,155.0
31925,Uttar Pradesh,MUZAFFARNAGAR,2010,Kharif     ,Rice,37128.0,82944.0
31926,Uttar Pradesh,MUZAFFARNAGAR,2010,Summer     ,Maize,10.0,15.0
31927,Uttar Pradesh,MUZAFFARNAGAR,2010,Summer     ,Rice,34.0,76.0
31928,Uttar Pradesh,MUZAFFARNAGAR,2011,Kharif     ,Maize,517.0,750.0
31929,Uttar Pradesh,MUZAFFARNAGAR,2011,Kharif     ,Rice,37144.0,86880.0
31930,Uttar Pradesh,MUZAFFARNAGAR,2011,Summer     ,Banana,5.0,218.0
31931,Uttar Pradesh,MUZAFFARNAGAR,2011,Summer     ,Maize,15.0,25.0
31932,Uttar Pradesh,MUZAFFARNAGAR,2011,Summer     ,Rice,34.0,80.0
31933,Uttar Pradesh,MUZAFFARNAGAR,2012,Kharif     ,Maize,18.0,24.0
31934,Uttar Pradesh,MUZAFFARNAGAR,2012,Kharif     ,Rice,14646.0,36644.0
31935,Uttar Pradesh,MUZAFFARNAGAR,2012,Summer     ,Banana,9.0,402.0
31936,Uttar Pradesh,MUZAFFARNAGAR,2012,Summer     ,Maize,5.0,9.0
31937,Uttar Pradesh,MUZAFFARNAGAR,2012,Summer     ,Rice,2.0,5.0
31938,Uttar Pradesh,MUZAFFARNAGAR,2013,Kharif     ,Maize,24.0,29.0
31939,Uttar Pradesh,MUZAFFARNAGAR,2013,Kharif     ,Rice,11064.0,25857.0
31940,Uttar Pradesh,MUZAFFARNAGAR,2013,Summer     ,Banana,9.0,392.0
31941,Uttar Pradesh,MUZAFFARNAGAR,2013,Summer     ,Maize,1.0,2.0
31942,Uttar Pradesh,MUZAFFARNAGAR,2013,Summer     ,Rice,1.0,2.0
31943,Uttar Pradesh,MUZAFFARNAGAR,2014,Kharif     ,Maize,31.0,44.0
31944,Uttar Pradesh,MUZAFFARNAGAR,2014,Kharif     ,Rice,10667.0,25729.0
31945,Uttar Pradesh,MUZAFFARNAGAR,2014,Summer     ,Banana,9.0,406.0
31946,Uttar Pradesh,MUZAFFARNAGAR,2014,Summer     ,Maize,4.0,7.0
31947,Uttar Pradesh,MUZAFFARNAGAR,2014,Summer     ,Rice,109.0,263.0
31948,Uttar Pradesh,PILIBHIT,1997,Kharif     ,Maize,495.0,648.0
31949,Uttar Pradesh,PILIBHIT,1997,Kharif     ,Rice,144926.0,434147.0
31950,Uttar Pradesh,PILIBHIT,1997,Summer     ,Maize,143.0,226.0
31951,Uttar Pradesh,PILIBHIT,1997,Summer     ,Rice,442.0,1324.0
31952,Uttar Pradesh,PILIBHIT,1998,Kharif     ,Maize,429.0,90.0
31953,Uttar Pradesh,PILIBHIT,1998,Kharif     ,Rice,148002.0,385748.0
31954,Uttar Pradesh,PILIBHIT,1998,Summer     ,Maize,95.0,96.0
31955,Uttar Pradesh,PILIBHIT,1998,Summer     ,Rice,394.0,1027.0
31956,Uttar Pradesh,PILIBHIT,1999,Kharif     ,Maize,396.0,588.0
31957,Uttar Pradesh,PILIBHIT,1999,Kharif     ,Rice,149592.0,397044.0
31958,Uttar Pradesh,PILIBHIT,1999,Rabi       ,Maize,121.0,175.0
31959,Uttar Pradesh,PILIBHIT,1999,Summer     ,Rice,579.0,1537.0
31960,Uttar Pradesh,PILIBHIT,2000,Kharif     ,Maize,152.0,280.0
31961,Uttar Pradesh,PILIBHIT,2000,Kharif     ,Rice,150878.0,404330.0
31962,Uttar Pradesh,PILIBHIT,2000,Rabi       ,Maize,107.0,173.0
31963,Uttar Pradesh,PILIBHIT,2000,Summer     ,Rice,513.0,1375.0
31964,Uttar Pradesh,PILIBHIT,2001,Kharif     ,Maize,255.0,374.0
31965,Uttar Pradesh,PILIBHIT,2001,Kharif     ,Rice,140480.0,426304.0
31966,Uttar Pradesh,PILIBHIT,2001,Rabi       ,Maize,86.0,140.0
31967,Uttar Pradesh,PILIBHIT,2001,Summer     ,Rice,369.0,1120.0
31968,Uttar Pradesh,PILIBHIT,2002,Kharif     ,Maize,312.0,332.0
31969,Uttar Pradesh,PILIBHIT,2002,Kharif     ,Rice,144387.0,405772.0
31970,Uttar Pradesh,PILIBHIT,2002,Rabi       ,Maize,106.0,117.0
31971,Uttar Pradesh,PILIBHIT,2002,Summer     ,Rice,723.0,2032.0
31972,Uttar Pradesh,PILIBHIT,2003,Kharif     ,Maize,232.0,442.0
31973,Uttar Pradesh,PILIBHIT,2003,Kharif     ,Rice,157680.0,428098.0
31974,Uttar Pradesh,PILIBHIT,2003,Summer     ,Maize,87.0,119.0
31975,Uttar Pradesh,PILIBHIT,2003,Summer     ,Rice,995.0,2701.0
31976,Uttar Pradesh,PILIBHIT,2004,Kharif     ,Maize,372.0,570.0
31977,Uttar Pradesh,PILIBHIT,2004,Kharif     ,Rice,165534.0,418292.0
31978,Uttar Pradesh,PILIBHIT,2005,Kharif     ,Maize,200.0,299.0
31979,Uttar Pradesh,PILIBHIT,2005,Kharif     ,Rice,151953.0,380642.0
31980,Uttar Pradesh,PILIBHIT,2006,Kharif     ,Maize,519.0,875.0
31981,Uttar Pradesh,PILIBHIT,2006,Kharif     ,Rice,165534.0,397116.0
31982,Uttar Pradesh,PILIBHIT,2006,Summer     ,Maize,169.0,224.0
31983,Uttar Pradesh,PILIBHIT,2006,Summer     ,Rice,6314.0,15147.0
31984,Uttar Pradesh,PILIBHIT,2007,Kharif     ,Maize,303.0,500.0
31985,Uttar Pradesh,PILIBHIT,2007,Kharif     ,Rice,160112.0,455198.0
31986,Uttar Pradesh,PILIBHIT,2007,Summer     ,Maize,74.0,106.0
31987,Uttar Pradesh,PILIBHIT,2007,Summer     ,Rice,9110.0,25900.0
31988,Uttar Pradesh,PILIBHIT,2008,Kharif     ,Maize,256.0,494.0
31989,Uttar Pradesh,PILIBHIT,2008,Kharif     ,Rice,154385.0,345822.0
31990,Uttar Pradesh,PILIBHIT,2008,Summer     ,Maize,87.0,130.0
31991,Uttar Pradesh,PILIBHIT,2008,Summer     ,Rice,7665.0,17170.0
31992,Uttar Pradesh,PILIBHIT,2009,Kharif     ,Maize,302.0,565.0
31993,Uttar Pradesh,PILIBHIT,2009,Kharif     ,Rice,154810.0,403280.0
31994,Uttar Pradesh,PILIBHIT,2009,Summer     ,Banana,6.0,247.0
31995,Uttar Pradesh,PILIBHIT,2009,Summer     ,Maize,85.0,124.0
31996,Uttar Pradesh,PILIBHIT,2009,Summer     ,Rice,8682.0,22617.0
31997,Uttar Pradesh,PILIBHIT,2010,Kharif     ,Maize,176.0,287.0
31998,Uttar Pradesh,PILIBHIT,2010,Kharif     ,Rice,149172.0,370692.0
31999,Uttar Pradesh,PILIBHIT,2010,Summer     ,Maize,33.0,48.0
32000,Uttar Pradesh,PILIBHIT,2010,Summer     ,Rice,8391.0,20852.0
32001,Uttar Pradesh,PILIBHIT,2011,Kharif     ,Maize,256.0,488.0
32002,Uttar Pradesh,PILIBHIT,2011,Kharif     ,Rice,152550.0,427750.0
32003,Uttar Pradesh,PILIBHIT,2011,Rabi       ,Maize,1.0,2.0
32004,Uttar Pradesh,PILIBHIT,2011,Summer     ,Banana,83.0,3626.0
32005,Uttar Pradesh,PILIBHIT,2011,Summer     ,Maize,97.0,160.0
32006,Uttar Pradesh,PILIBHIT,2011,Summer     ,Rice,7258.0,20351.0
32007,Uttar Pradesh,PILIBHIT,2012,Kharif     ,Maize,117.0,245.0
32008,Uttar Pradesh,PILIBHIT,2012,Kharif     ,Rice,152957.0,423844.0
32009,Uttar Pradesh,PILIBHIT,2012,Summer     ,Banana,18.0,804.0
32010,Uttar Pradesh,PILIBHIT,2012,Summer     ,Maize,80.0,148.0
32011,Uttar Pradesh,PILIBHIT,2012,Summer     ,Rice,8583.0,23783.0
32012,Uttar Pradesh,PILIBHIT,2013,Kharif     ,Maize,281.0,570.0
32013,Uttar Pradesh,PILIBHIT,2013,Kharif     ,Rice,135908.0,380135.0
32014,Uttar Pradesh,PILIBHIT,2013,Summer     ,Banana,1.0,44.0
32015,Uttar Pradesh,PILIBHIT,2013,Summer     ,Maize,49.0,90.0
32016,Uttar Pradesh,PILIBHIT,2013,Summer     ,Rice,10502.0,29374.0
32017,Uttar Pradesh,PILIBHIT,2014,Kharif     ,Maize,476.0,935.0
32018,Uttar Pradesh,PILIBHIT,2014,Kharif     ,Rice,118036.0,309963.0
32019,Uttar Pradesh,PILIBHIT,2014,Summer     ,Banana,22.0,992.0
32020,Uttar Pradesh,PILIBHIT,2014,Summer     ,Maize,108.0,192.0
32021,Uttar Pradesh,PILIBHIT,2014,Summer     ,Rice,10953.0,28763.0
32022,Uttar Pradesh,PRATAPGARH,1997,Kharif     ,Maize,2336.0,4948.0
32023,Uttar Pradesh,PRATAPGARH,1997,Kharif     ,Rice,109370.0,228671.0
32024,Uttar Pradesh,PRATAPGARH,1997,Summer     ,Maize,26.0,41.0
32025,Uttar Pradesh,PRATAPGARH,1998,Kharif     ,Maize,2011.0,2779.0
32026,Uttar Pradesh,PRATAPGARH,1998,Kharif     ,Rice,111838.0,174882.0
32027,Uttar Pradesh,PRATAPGARH,1998,Summer     ,Maize,52.0,53.0
32028,Uttar Pradesh,PRATAPGARH,1999,Kharif     ,Maize,2040.0,4152.0
32029,Uttar Pradesh,PRATAPGARH,1999,Kharif     ,Rice,112157.0,228834.0
32030,Uttar Pradesh,PRATAPGARH,1999,Rabi       ,Maize,85.0,123.0
32031,Uttar Pradesh,PRATAPGARH,2000,Kharif     ,Maize,1749.0,3703.0
32032,Uttar Pradesh,PRATAPGARH,2000,Kharif     ,Rice,109804.0,172170.0
32033,Uttar Pradesh,PRATAPGARH,2000,Rabi       ,Maize,48.0,78.0
32034,Uttar Pradesh,PRATAPGARH,2001,Kharif     ,Maize,1839.0,3547.0
32035,Uttar Pradesh,PRATAPGARH,2001,Kharif     ,Rice,116257.0,231694.0
32036,Uttar Pradesh,PRATAPGARH,2001,Rabi       ,Maize,49.0,80.0
32037,Uttar Pradesh,PRATAPGARH,2002,Kharif     ,Maize,866.0,1192.0
32038,Uttar Pradesh,PRATAPGARH,2002,Kharif     ,Rice,99302.0,179042.0
32039,Uttar Pradesh,PRATAPGARH,2002,Rabi       ,Maize,49.0,54.0
32040,Uttar Pradesh,PRATAPGARH,2003,Kharif     ,Maize,1238.0,1416.0
32041,Uttar Pradesh,PRATAPGARH,2003,Kharif     ,Rice,107856.0,239818.0
32042,Uttar Pradesh,PRATAPGARH,2003,Summer     ,Maize,43.0,59.0
32043,Uttar Pradesh,PRATAPGARH,2004,Kharif     ,Maize,1014.0,858.0
32044,Uttar Pradesh,PRATAPGARH,2004,Kharif     ,Rice,96432.0,157306.0
32045,Uttar Pradesh,PRATAPGARH,2004,Rabi       ,Maize,5.0,23.0
32046,Uttar Pradesh,PRATAPGARH,2005,Kharif     ,Maize,1298.0,1667.0
32047,Uttar Pradesh,PRATAPGARH,2005,Kharif     ,Rice,106016.0,198038.0
32048,Uttar Pradesh,PRATAPGARH,2005,Whole Year ,Banana,2.0,76.0
32049,Uttar Pradesh,PRATAPGARH,2006,Kharif     ,Maize,965.0,1279.0
32050,Uttar Pradesh,PRATAPGARH,2006,Kharif     ,Rice,98612.0,184503.0
32051,Uttar Pradesh,PRATAPGARH,2006,Summer     ,Maize,73.0,97.0
32052,Uttar Pradesh,PRATAPGARH,2007,Kharif     ,Maize,1215.0,1746.0
32053,Uttar Pradesh,PRATAPGARH,2007,Kharif     ,Rice,102207.0,196340.0
32054,Uttar Pradesh,PRATAPGARH,2007,Rabi       ,Maize,1.0,2.0
32055,Uttar Pradesh,PRATAPGARH,2007,Summer     ,Maize,64.0,92.0
32056,Uttar Pradesh,PRATAPGARH,2008,Kharif     ,Maize,823.0,1232.0
32057,Uttar Pradesh,PRATAPGARH,2008,Kharif     ,Rice,95782.0,209092.0
32058,Uttar Pradesh,PRATAPGARH,2008,Summer     ,Banana,2.0,76.0
32059,Uttar Pradesh,PRATAPGARH,2008,Summer     ,Maize,49.0,73.0
32060,Uttar Pradesh,PRATAPGARH,2009,Kharif     ,Maize,660.0,960.0
32061,Uttar Pradesh,PRATAPGARH,2009,Kharif     ,Rice,97382.0,207132.0
32062,Uttar Pradesh,PRATAPGARH,2009,Summer     ,Banana,3.0,123.0
32063,Uttar Pradesh,PRATAPGARH,2009,Summer     ,Maize,20.0,29.0
32064,Uttar Pradesh,PRATAPGARH,2010,Kharif     ,Maize,578.0,1018.0
32065,Uttar Pradesh,PRATAPGARH,2010,Kharif     ,Rice,96664.0,193811.0
32066,Uttar Pradesh,PRATAPGARH,2010,Summer     ,Maize,21.0,31.0
32067,Uttar Pradesh,PRATAPGARH,2011,Kharif     ,Maize,853.0,854.0
32068,Uttar Pradesh,PRATAPGARH,2011,Kharif     ,Rice,97289.0,225516.0
32069,Uttar Pradesh,PRATAPGARH,2011,Summer     ,Maize,17.0,28.0
32070,Uttar Pradesh,PRATAPGARH,2012,Kharif     ,Maize,766.0,872.0
32071,Uttar Pradesh,PRATAPGARH,2012,Kharif     ,Rice,99174.0,240993.0
32072,Uttar Pradesh,PRATAPGARH,2012,Summer     ,Banana,1.0,45.0
32073,Uttar Pradesh,PRATAPGARH,2012,Summer     ,Maize,19.0,35.0
